epoch,time,training_cost,test_cost,shape_training_cost,size_training_cost,color_training_cost,shape_test_cost,size_test_cost,color_test_cost,shape_training_accuracy,size_training_accuracy,color_training_accuracy,shape_test_accuracy,size_test_accuracy,color_test_accuracy,monomino_training_accuracy,domino_training_accuracy,tromino1_training_accuracy,tromino2_training_accuracy,tetromino1_training_accuracy,tetromino2_training_accuracy,tetromino3_training_accuracy,tetromino4_training_accuracy,tetromino5_training_accuracy,1_training_accuracy,2_training_accuracy,3_training_accuracy,4_training_accuracy,black_training_accuracy,white_training_accuracy,red_training_accuracy,blue_training_accuracy,green_training_accuracy,yellow_training_accuracy,cyan_training_accuracy,magenta_training_accuracy,monomino_test_accuracy,domino_test_accuracy,tromino1_test_accuracy,tromino2_test_accuracy,tetromino1_test_accuracy,tetromino2_test_accuracy,tetromino3_test_accuracy,tetromino4_test_accuracy,tetromino5_test_accuracy,1_test_accuracy,2_test_accuracy,3_test_accuracy,4_test_accuracy,black_test_accuracy,white_test_accuracy,red_test_accuracy,blue_test_accuracy,green_test_accuracy,yellow_test_accuracy,cyan_test_accuracy,magenta_test_accuracy
0,0,0.18750001430511476,0.1875001562966241,0.0625,0.06250001430511475,0.0625,0.06250022782219782,0.06250000596046448,0.06249992251396179,0.125,0.25,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25,8.84210711479187,0.022043400725168694,0.11624711178614877,0.0212055418226454,0.000824887678027153,1.2971224496141076e-05,0.11621635225084094,3.075202112086117e-05,7.514186961543601e-09,0.6603125,0.99875,1.0,0.0,1.0,1.0,1.0,0.99125,0.72625,0.68875,0.42875,nan,0.4375,0.5175,0.4925,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50,9.84308967590332,0.008872115418327869,0.16552334752515285,0.008767190509372287,0.0001004694402217865,4.455468733794987e-06,0.16551102532280815,1.2299871013965457e-05,2.233133074014404e-08,0.90296875,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.97125,0.985,0.9,nan,0.7675,0.9225,0.6775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
75,9.934112129211426,0.003997339592460776,0.19479920319041813,0.0039770698547363275,1.78333162330091e-05,2.4364214914385227e-06,0.194797854953342,1.3286945431900677e-06,1.9542532925242995e-08,0.96515625,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9975,0.99875,0.94375,nan,0.90375,0.9625,0.915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
100,11.623997964859008,0.0024293619103587442,0.20442488991655175,0.0024216855896843806,6.323019042611122e-06,1.3533016317524015e-06,0.20442398918999566,8.843483556120191e-07,1.6378200484723492e-08,0.980625,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96875,nan,0.94625,0.98375,0.94625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
125,9.205569763183593,0.0018763608663478711,0.2121326783313467,0.0018727966149648032,2.7377536753192544e-06,8.264977077487856e-07,0.2121320300632053,6.328802555799484e-07,1.5387885810014267e-08,0.98453125,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97375,nan,0.95875,0.99375,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
150,9.193598947525025,0.001519901455794752,0.21667214530017165,0.0015180075168609618,1.382601185468957e-06,5.11337748321239e-07,0.21667132907443576,7.530127732024994e-07,6.321296268652077e-08,0.9875,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,nan,0.97125,0.995,0.95375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
175,9.37410584449768,0.0013586026470875368,0.21854126742011382,0.001357436180114746,8.20193745312281e-07,3.462732274783775e-07,0.21853972540961372,1.3456558008329011e-06,1.9635469925560755e-07,0.9890625,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98125,nan,0.98,0.99625,0.955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
200,9.245450563430786,0.001213830735794343,0.21906659557824545,0.0012130004829830595,5.771273936261423e-07,2.531254176574294e-07,0.21906617482503254,3.095168040090357e-07,1.1123640888399678e-07,0.99015625,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98375,nan,0.985,0.99625,0.95625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
225,9.191433525085449,0.0011119206688332875,0.21982660064841847,0.0011112932364145914,4.3926720536546784e-07,1.8816521333064884e-07,0.21982638041178384,1.765267825248884e-07,4.3709852093343214e-08,0.9909375,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98375,nan,0.98875,0.99625,0.95875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
250,9.544548444747925,0.001058435469676624,0.2207621097315374,0.0010579776763916015,3.2129584724316375e-07,1.3649743777932598e-07,0.22076197730170355,1.0893032822423266e-07,2.349950563029779e-08,0.99125,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98375,nan,0.98875,0.99625,0.96125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
275,9.574523954391479,0.0009394867080360805,0.22039962806324795,0.0009391329685846964,2.479578506608959e-07,1.0578160072327592e-07,0.22039949629041886,1.1539891602296848e-07,1.6373913069855916e-08,0.9921875,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98375,nan,0.99125,0.99625,0.96625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
300,9.304871006011963,0.0008962784589079496,0.22019126658637037,0.0008959983454810248,1.9588227587519213e-07,8.423115104960744e-08,0.22019117143419054,8.308228416353813e-08,1.2069895660715702e-08,0.9925,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98375,nan,0.99125,0.99875,0.96625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
325,9.164658479690551,0.0008499832635976013,0.22012010929755677,0.0008497501744164361,1.610169238119852e-07,7.207225735328393e-08,0.22012002733018662,7.360420681834511e-08,8.36316331742637e-09,0.9928125,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98375,nan,0.9925,0.99875,0.9675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
350,9.153993282318115,0.0008328898432217911,0.2207010291027145,0.0008326998684141372,1.304253237321973e-07,5.9549483921728096e-08,0.22070094214545355,8.018946004995086e-08,6.767800897478083e-09,0.99296875,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98375,nan,0.99375,0.99875,0.9675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
375,9.184913835525514,0.0007792902801490224,0.22046416172777633,0.0007791350285212199,1.0732299415394664e-07,4.792863364855293e-08,0.22046407063802084,8.543376566194638e-08,5.655989809838502e-09,0.9934375,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98375,nan,0.995,0.99875,0.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
400,9.167275123596191,0.0007640246569634554,0.22089399474858173,0.0007638916704389784,9.180440429190639e-08,4.118212018511258e-08,0.22089390224880642,8.78131913850666e-08,4.686583920943122e-09,0.99359375,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98375,nan,0.995,0.99875,0.97125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
425,10.684817724227905,0.0007422180533793228,0.22107051161406513,0.0007421036561330159,7.933966116979719e-08,3.505758513711044e-08,0.2210704379611545,6.97150767337007e-08,3.937833881195729e-09,0.99390625,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98375,nan,0.9975,0.99875,0.97125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
450,10.807969360351562,0.0007296577999522924,0.22178831194813575,0.0007295602560043335,6.763702458556509e-08,2.990692337334622e-08,0.22178825802273222,5.0689192221398113e-08,3.2362112989403613e-09,0.99390625,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98375,nan,0.9975,0.99875,0.97125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
475,9.263769159317016,0.0007293186625325789,0.22233539010563128,0.0007292350795533921,5.774460078100674e-08,2.5838378405751428e-08,0.2223353491889106,3.818863092419633e-08,2.728089754100438e-09,0.99390625,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98375,nan,0.9975,0.99875,0.97125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
500,9.235011444091796,0.0007290589417491195,0.22268658682074152,0.0007289867930942112,4.947464276483515e-08,2.2674012143397704e-08,0.22268655565049914,2.884428909055714e-08,2.325953296633543e-09,0.99390625,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98375,nan,0.9975,0.99875,0.97125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
525,9.250020999908447,0.0007286817080860903,0.22309734001140266,0.0007286181052525838,4.353790245659184e-08,2.0064931050001178e-08,0.2230973137749566,2.424959006930294e-08,1.9868560130476e-09,0.99390625,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98375,nan,0.9975,0.99875,0.97125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
